"OBJECTID","FID_J5ADCCAE55F1F458CB72D43BBA0","FID_JCEC669FB3C1942769A246F54CA","FID_JD5A3B0BAC9964E2A82FC17D52C","FID_JCFB10F4860614B8C9C6755F87E","NAME","STATE_NAME","STATE_FIPS","CNTY_FIPS","FIPS","POPULATION","POP_SQMI","POP2010","POP10_SQMI","WHITE","BLACK","AMERI_ES","ASIAN","HAWN_PI","HISPANIC","OTHER","MULT_RACE","MALES","FEMALES","AGE_UNDER5","AGE_5_9","AGE_10_14","AGE_15_19","AGE_20_24","AGE_25_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_84","AGE_85_UP","MED_AGE","MED_AGE_M","MED_AGE_F","HOUSEHOLDS","AVE_HH_SZ","HSEHLD_1_M","HSEHLD_1_F","MARHH_CHD","MARHH_NO_C","MHH_CHILD","FHH_CHILD","FAMILIES","AVE_FAM_SZ","HSE_UNITS","VACANT","OWNER_OCC","RENTER_OCC","NO_FARMS12","AVE_SIZE12","CROP_ACR12","AVE_SALE12","SQMI","NO_FARMS17","AVE_SIZE17","CROP_ACR17","AVE_SALE17","Shape_Leng","County","Zone","FID_JC691A5DE512F41389BD7E7BF18","price.region","Count_","Area.in.Square.Miles","FID_WI_MUNI_UTILITY_BOUNDARIES_","CODE","COLOR","UTIL_LAB","Util_Type","PSC_ID","AREA","PERIMETER","ADDRESS_1","ADDRESS_2","CITY","STATE","ZIP","PHONE","WEB","DATA_DATE","GIS_DATA","Shape_Leng.1","LABEL","FID_COOP_UTILITY_BOUNDARIES_COO","CODE.1","COLOR.1","UTIL_LAB.1","Util_Type.1","PSC_ID.1","AREA.1","PERIMETER.1","ADDRESS_1.1","ADDRESS_2.1","CITY.1","STATE.1","ZIP.1","PHONE.1","WEB.1","DATA_DATE.1","GIS_DATA.1","Shape_Leng.2","LABEL.1","FID_WI_IOU_UTILITY_BOUNDARIES_W","CITY.2","CODE.2","UTIL_LAB.2","PSC_ID.2","AREA.2","PERIMETER.2","DATA_DATE.2","GIS_DATA.2","ADDRESS_1.2","ADDRESS_2.2","STATE.2","ZIP.2","PHONE.2","WEB.2","Shape_Leng.3","UTIL_TYPE","LABEL.2","elec_utility","heating_load","cooling_load","NG_cool_NB","NG_cool_NB_capital","NG_cool_NB_MO","NG_cool_NB_emissions","NG_cool_private","NG_cool_CO2e","NG_nocool_NB","NG_nocool_NB_capital","NG_nocool_NB_MO","NG_nocool_NB_emissions","NG_nocool_private","NG_nocool_CO2e","HO_cool_NB","HO_cool_NB_capital","HO_cool_NB_MO","HO_cool_NB_emissions","HO_cool_private","HO_cool_CO2e","HO_nocool_NB","HO_nocool_NB_capital","HO_nocool_NB_MO","HO_nocool_NB_emissions","HO_nocool_private","HO_nocool_CO2e","P_cool_NB","P_cool_NB_capital","P_cool_NB_MO","P_cool_NB_emissions","P_cool_private","P_cool_CO2e","P_nocool_NB","P_nocool_NB_capital","P_nocool_NB_MO","P_nocool_NB_emissions","P_nocool_private","P_nocool_CO2e","ElecRes_cool_NB","ElecRes_cool_NB_capital","ElecRes_cool_NB_MO","ElecRes_cool_NB_emissions","ElecRes_cool_private","ElecRes_cool_CO2e","ElecRes_nocool_NB","ElecRes_nocool_NB_capital","ElecRes_nocool_NB_MO","ElecRes_nocool_NB_emissions","ElecRes_nocool_private","ElecRes_nocool_CO2e","wood_cool_NB","wood_cool_NB_capital","wood_cool_NB_MO","wood_cool_NB_emissions","wood_cool_private","wood_cool_CO2e","wood_nocool_NB","wood_nocool_NB_capital","wood_nocool_NB_MO","wood_nocool_NB_emissions","wood_nocool_private","wood_nocool_CO2e","perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool"
1012,415,95,95,57,"Sauk County","Wisconsin",55,111,55111,64856,76.4,61976,73,58588,357,769,337,13,2675,1156,756,30848,31128,3979,4014,4170,3930,3336,7734,8044,9545,7936,4769,2962,1557,39.9,38.5,41.4,25192,2.43,3082,3805,5191,7832,850,1637,16634,2.94,29708,4516,17690,7502,1665,200,209776,124356,849.19,1412,212,197736,133470,2.33447792,"Sauk",9,2,1,416,2.6415405,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",16,"C-23",83,"VERNON ELECTRIC COOPERATIVE","Cooperative",6080,926.5649281,392.060786," ","110 Saugstad Road","Westby","WI","54667-8426","608-634-3121","https://www.vernonelectric.org","11/23/09 0:00","X",630961.9356,"Vernon Electric Cooperative",11,"Madison","WPL","WISCONSIN POWER & LIGHT COMPANY",6680,9364.004994,4254.18622,"12/21/20 0:00","X"," ","4902 North Biltmore Lane","WI","53718","608-458-3311","https://www.alliantenergy.com",6846462.76,"Investor-Owned","Wisconsin Power & Light Company",6080,-73.5256773377589,-1209.73963094224,-164.664873374732,-621.504890796259,58.6043041962912,398.235713225238,-562.900586599968,12123.6998740932,-7131.58400105057,-7375.55158420254,58.6043041962912,185.363278955671,-7316.94728000624,5636.23208854932,10000.1463324343,-621.504890796261,8716.71845526057,1904.93276796998,8095.21356446431,58043.5200786438,3033.22720475844,-7375.55158420254,8716.71845526057,1692.06033370041,1341.16687105803,51556.0522930999,12889.046073432,-621.504890796259,12319.7239373559,1190.82702687237,11698.2190465596,36290.8940594332,5922.12694575612,-7375.55158420254,12319.7239373559,977.954592602806,4944.17235315332,29803.4262738893,21227.9375188461,-621.504890796261,19368.4090131041,2481.03339653831,18746.9041223078,75612.1035192433,14261.0183911703,-7375.55158420254,19368.4090131041,2268.16096226875,11992.8574289015,69124.6357336994,12379.6686636127,-621.504890796259,10798.9866711549,2202.18688325408,10177.4817803586,67111.8407211995,5412.74953593686,-7375.55158420253,10798.9866711549,1989.31444898452,3423.43508695234,60624.3729356556,0.306,0.05,0,0,1,1,0.901,0.901,1,0.991,0.865,0.636,1,1,1,1,0,1,0,1
1013,177,182,49,28,"Jefferson County","Wisconsin",55,55,55055,85712,147.1,83686,143.6,78632,681,257,560,18,5555,2479,1059,41638,42048,5235,5590,5537,6648,5436,10074,11056,12747,10321,6103,3441,1498,38.1,37.3,38.9,32117,2.49,3703,4382,7319,10287,954,1879,21872,2.99,35147,3030,22769,9348,1225,186,181813,209024,582.74,1098,202,183898,278042,1.64892728,"Jefferson",10,2,1,416,10.19456869,49,"M-37",31,"LAKE MILLS LIGHT & WATER DEPT","Municipal",3000,10.16222976,"21.6897569"," ","200D Water Street","Lake Mills","WI","53551","920-648-4026","https://www.lakemillslw.com/","2/23/15 0:00"," ",34968.23276,"Lake Mills Light & Water Dept",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",10,"Superior","WEP","WISCONSIN ELECTRIC POWER COMPANY",6630,6535.682729,1246.223422,"12/19/19 0:00","X"," ","2915 Hill Avenue","WI","54880","414-221-2345","https://www.we-energies.com",2005606.199,"Investor-Owned","Wisconsin Electric Power Company",3000,-76.740065769787,-1169.89491160774,-509.333967283466,-611.064672097827,-28.8743432977171,130.605048112078,-639.939015395545,3994.53955696835,-7481.95216611235,-7377.8546888116,-28.8743432977171,-75.2231340030348,-7406.72903210932,-2279.60860922559,8648.61166722582,-611.064672097827,7369.55101873313,1890.12532059052,6758.48634663531,57662.651564404,1675.99346839694,-7377.8546888116,7369.55101873313,1684.2971384754,-8.30367007846326,51388.5033982101,11763.5823939429,-611.064672097827,11134.2342832296,1240.41278281113,10523.1696111318,37825.9637159761,4790.96419511401,-7377.8546888116,11134.2342832296,1034.58460069602,3756.37959441799,31551.8155497822,24649.0883165533,-611.064672097827,22671.3198025227,2588.83318612842,22060.2551304249,78929.7153179405,17676.4701177244,-7377.8546888116,22671.3198025227,2383.0050040133,15293.4651137111,72655.5671517466,12385.0224717664,-611.064672097827,10844.7902278694,2151.29691599487,10233.7255557715,65643.1869558329,5412.40427293754,-7377.8546888116,10844.7902278694,1945.46873387976,3466.93553905778,59369.038789639,0.025,0.002,0,0,1,1,0.873,0.855,0.987,0.894,0.767,0.342,1,1,1,1,0,1,0,1
1015,203,208,75,45,"Outagamie County","Wisconsin",55,87,55087,189859,294.5,176695,274.1,161238,1736,2982,5229,65,6359,2728,2717,88130,88565,11702,12410,12440,12512,10703,23916,24195,28090,19893,10873,6925,3036,37.1,35.9,38.3,69648,2.49,8209,9795,16800,21114,1917,4271,46997,3.02,73149,3501,49738,19910,1170,214,210085,258319,644.61,1130,210,206163,233388,1.78821912,"Outagamie",6,2,1,416,22.01299995,70,"M-34",31,"KAUKAUNA ELECTRIC & WATER UTILITY","Municipal",2800,64.78056735,"42.52085561","PO Box 1777","777 Island Street","Kaukauna","WI","54130-7077","920-766-5721","https://www.kaukaunautilities.com/","12/20/17 0:00","X",68430.82071,"Kaukauna Electric & Water Utility",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",10,"Superior","WEP","WISCONSIN ELECTRIC POWER COMPANY",6630,6535.682729,1246.223422,"12/19/19 0:00","X"," ","2915 Hill Avenue","WI","54880","414-221-2345","https://www.we-energies.com",2005606.199,"Investor-Owned","Wisconsin Electric Power Company",2800,-83.8973786471058,-990.906507154453,846.184338201758,-613.740336536792,666.487898925081,793.436775813468,52.7475623882892,24795.7077006827,-6069.78254946268,-7359.64469505823,666.487898925081,623.374246670463,-6693.15679613315,19481.1734547698,13634.9632957781,-613.740336536792,12055.3170121555,2193.38662015938,11441.5766756187,68543.6566695854,6718.99640811362,-7359.64469505823,12055.3170121555,2023.32409101637,4695.67231709725,63229.1224236725,16851.8540889174,-613.740336536792,16120.5357396789,1345.05868577523,15506.7954031421,42029.2322765704,9935.88720125291,-7359.64469505823,16120.5357396789,1174.99615663223,8760.89104462069,36714.6980306575,21101.7973337459,-613.740336536792,18935.568655194,2779.96901508864,18321.8283186572,86884.169483113,14185.8304460814,-7359.64469505823,18935.568655194,2609.90648594564,11575.9239601358,81569.6352372002,15172.9837278067,-613.74033653679,13093.3311161976,2693.39294814593,12479.5907796608,84178.8074170634,8257.01684014226,-7359.64469505823,13093.3311161976,2523.33041900293,5733.68642113933,78864.2731711505,0.923,0.475,0,0,1,1,0.982,0.942,1,1,0.896,0.896,1,1,1,1,0,1,0,1
1016,154,159,25,14,"Dodge County","Wisconsin",55,27,55027,90297,99.5,88759,97.9,83294,2381,385,472,41,3522,1309,877,46679,42080,5020,5390,5596,5537,4867,11432,12151,14830,10685,6571,4456,2224,40.7,39.2,42.4,33840,2.44,4303,4655,7146,11375,1051,1878,23082,2.94,37005,3165,24617,9223,2012,200,332609,185612,907.1,1749,232,340487,197636,2.09002433,"Dodge",10,2,1,416,0.5507846,75,"M-29",9,"HARTFORD UTILITIES","Municipal",2470,8.07735997,"46.67574502"," ","620 W Sumner Street","Hartford","WI","53027-1592","262-670-3710","https://ci.hartford.wi.us/203/Utilities","1/29/15 0:00"," ",75117.48043,"Hartford Utilities",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",10,"Superior","WEP","WISCONSIN ELECTRIC POWER COMPANY",6630,6535.682729,1246.223422,"12/19/19 0:00","X"," ","2915 Hill Avenue","WI","54880","414-221-2345","https://www.we-energies.com",2005606.199,"Investor-Owned","Wisconsin Electric Power Company",2470,-94.5014418626697,-1472.57924336463,348.411892195643,-625.007190693108,278.047703706065,695.371379182684,-346.959486987043,21572.1374647278,-6610.84685757167,-7329.85879427213,278.047703706065,440.964232994396,-7051.81109056607,13673.7976656449,14042.0307711222,-625.00719069311,12222.1209011133,2444.91706070204,11597.1137104202,75877.9928676163,7082.77202135491,-7329.85879427213,12222.1209011133,2190.50991451375,4892.26210684115,67979.6530685333,17727.4124113778,-625.007190693108,16850.735373031,1501.68422903985,16225.7281823379,46604.4803162516,10768.1536616105,-7329.85879427213,16850.735373031,1247.27708285157,9520.87657875888,38706.1405171686,25251.9050415479,-625.007190693108,22746.147041269,3130.76519097202,22121.1398505759,97174.2024747354,18292.6462917806,-7329.85879427213,22746.147041269,2876.35804478373,15416.2882469969,89275.8626756524,16924.0159857932,-625.007190693108,14555.4770402979,2993.54613618842,13930.4698496048,92900.100800521,9964.75723602587,-7329.85879427213,14555.4770402979,2739.13899000013,7225.61824602574,85001.7610014381,0.702,0.166,0,0,1,1,0.985,0.935,1,1,0.886,0.886,1,1,1,1,0,1,0,1
1017,134,139,18,9,"Chippewa County","Wisconsin",55,17,55017,65828,63.2,62415,59.9,59504,982,310,774,14,800,182,649,32404,30011,4117,4024,4045,3914,3335,7883,8098,9965,8099,4664,2966,1305,40.1,39,41.2,24410,2.45,2943,3343,5216,8185,737,1506,16677,2.93,27185,2775,18203,6207,1757,219,249869,144107,1041.27,1409,253,243035,152830,2.35891993,"Chippewa",4,4,3,160,6.00964299,8,"M-13",31,"CADOTT LIGHT & WATER MUNICIPAL UTILITY","Municipal",890,10.07332472,"14.68695452","PO Box 40"," ","Cadott","WI","54727-0040","715-289-4282","http://villageofcadott.com/personnel-directory/Village+of+Cadott/Utilities+Committee","2/5/19 0:00"," ",23636.40941,"Cadott Light & Water Municipal Utility",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",9,"Eau Claire","NSPW","NORTHERN STATES POWER COMPANY-WISCONSIN",4220,7182.970871,3865.523269,"12/19/19 0:00","X"," ","1414 West Hamilton Avenue","WI","54701","715-839-2625","https://www.xcelenergy.com",6220969.121,"Investor-Owned","Northern States Power Company-Wisconsin",890,-89.126368950941,-969.598391796848,366.746237919098,-618.659709118114,404.212939432762,581.193007604451,-214.446769685352,17942.7379176685,-6541.83942392977,-7358.92863401423,404.212939432762,412.876270651699,-6954.71569458147,12741.896231909,12466.8496330665,-618.659709118116,10973.8300787278,2111.67926345687,10355.1703696097,65196.7615443826,5558.26397121764,-7358.92863401423,10973.8300787278,1943.36252650411,3614.90144471353,59995.9198586231,15962.7539449631,-618.659709118114,15322.4238812355,1258.98977284563,14703.7641721174,38884.1573512784,9054.16828311419,-7358.92863401423,15322.4238812355,1090.67303589288,7963.49524722131,33683.3156655189,21355.0159931888,-618.659709118116,19167.1270410008,2806.54866130603,18548.4673318827,86687.2369130587,14446.4303313399,-7358.92863401423,19167.1270410008,2638.23192435328,11808.1984069866,81486.3952272992,14078.5140213789,-618.659709118116,12301.9592619567,2395.21446854035,11683.2995528386,73907.8052702526,7169.92835953004,-7358.92863401423,12301.9592619567,2226.89773158759,4943.03062794245,68706.9635844931,0.759,0.256,0,0,1,1,0.946,0.906,1,1,0.891,0.885,1,1,1,1,0,1,0,1
1018,34,34,34,19,"Florence County","Wisconsin",55,37,55037,4264,8.6,4423,8.9,4306,10,31,13,1,37,14,48,2262,2161,187,200,218,250,157,362,497,871,750,553,272,106,49.1,49,49.2,1987,2.2,315,244,316,794,51,66,1297,2.68,4780,2793,1707,280,90,149,4876,11069,497.43,101,184,8040,12728,2.06814389,"Florence",3,3,2,176,69.1136905,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",10,"Superior","WEP","WISCONSIN ELECTRIC POWER COMPANY",6630,6535.682729,1246.223422,"12/19/19 0:00","X"," ","2915 Hill Avenue","WI","54880","414-221-2345","https://www.we-energies.com",2005606.199,"Investor-Owned","Wisconsin Electric Power Company",6630,-100.562873515298,-853.205246406955,-619.980346404824,-634.26586071165,-7.31059236237343,21.5961066691998,-641.576453074023,676.496138553601,-7506.2989332836,-7372.52950108438,-7.31059236237343,-126.458839836852,-7379.84009344675,-3900.28211993829,9369.88075551847,-634.265860711652,7827.78910781209,2176.35750841803,7193.52324710044,67080.7724884593,2483.56216863969,-7372.52950108438,7827.78910781209,2028.30256191198,455.259606727708,62503.9942299675,13145.1334979843,-634.26586071165,12325.9122568634,1453.48710183247,11691.6463961518,44955.2583266538,6258.81491110547,-7372.52950108438,12325.9122568634,1305.43215532642,4953.38275577906,40378.480068162,34263.0054355913,-634.265860711652,31659.6718137085,3237.59948259448,31025.4059529968,100121.644906167,27376.6868487125,-7372.52950108438,31659.6718137085,3089.54453608843,24287.1423126241,95544.8666476754,11214.6984268289,-634.26586071165,10291.1510572417,1557.81323029893,9656.88519653003,48348.578428358,4328.37983995017,-7372.52950108438,10291.1510572417,1409.75828379288,2918.6215561573,43771.8001698661,0.003,0.001,0,0,1,1,0.894,0.881,0.931,0.902,0.694,0.284,1,1,1,1,0,1,0,0.983
1019,40,41,41,23,"Green County","Wisconsin",55,45,55045,37234,63.7,36842,63,35593,140,65,198,11,1033,490,345,18241,18601,2354,2508,2511,2371,1599,4126,4901,6069,4906,2765,1854,878,41.2,40.3,42.1,14866,2.45,1719,2101,3403,4882,452,850,10172,2.94,15856,990,11192,3674,1545,196,238606,129669,584.55,1428,205,239493,154796,1.64983686,"Green",10,2,1,416,520.7155542,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",11,"Madison","WPL","WISCONSIN POWER & LIGHT COMPANY",6680,9364.004994,4254.18622,"12/21/20 0:00","X"," ","4902 North Biltmore Lane","WI","53718","608-458-3311","https://www.alliantenergy.com",6846462.76,"Investor-Owned","Wisconsin Power & Light Company",6680,-103.217746685854,-1053.52331644203,-358.544545218992,-627.10891097437,-18.2282599672817,286.792625722664,-645.337170941651,8719.97155197983,-7291.01709408758,-7375.86213071086,-18.2282599672817,103.073296590565,-7394.09039067814,3068.32346443275,12137.9348285089,-627.108910974372,10345.0545844413,2419.98915504197,9717.94567346692,74540.8942606087,5205.4622796403,-7375.86213071086,10345.0545844413,2236.26982590987,2969.19245373043,68889.2461730616,16132.3466070218,-627.10891097437,15233.1885344041,1526.26698359214,14606.0796234297,46922.015130451,9199.87405815324,-7375.86213071086,15233.1885344041,1342.54765446004,7857.32640369321,41270.3670429039,30314.7583347342,-627.108910974372,27600.3541701522,3341.51307555642,26973.2452591778,102735.619549573,23382.2857858657,-7375.86213071086,27600.3541701522,3157.79374642432,20224.4920394413,97083.9714620258,15210.5408649837,-627.108910974372,13338.9179162698,2498.73185968828,12711.8090052954,76718.2923671364,8278.0683161151,-7375.86213071086,13338.9179162698,2315.01253055618,5963.05578555891,71066.6442795893,0.148,0.012,0,0,1,1,0.918,0.895,1,0.965,0.891,0.847,1,1,1,1,0,1,0,1
1020,11,11,11,5,"Brown County","Wisconsin",55,9,55009,265965,500.6,248007,462.2,214415,5491,6715,6724,104,17985,9155,5403,122658,125349,17167,17147,17123,17456,17407,33977,32878,37823,28240,15035,9490,4264,36.2,35.2,37.2,98383,2.45,12172,15095,21714,27434,2963,7302,63721,3.02,104371,5988,64585,33798,1111,163,151332,276792,531.24,975,197,166639,300255,3.25300758,"Brown",6,3,2,176,168.6193755,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",1,"Green Bay","WPSC","WISCONSIN PUBLIC SERVICE CORPORATION",6690,9748.436843,1609.078781,"1/9/19 0:00","X","P.O. Box 19003"," ","WI","54307-9003","800-450-7260","https://www.wisconsinpublicservice.com",2589566.461,"Investor-Owned","Wisconsin Public Service Corporation",6690,-102.082214217645,-1088.96571303633,-189.432985310821,-611.071039486811,23.7981609951676,397.839893180825,-587.272878491643,12283.4705815255,-7109.8477368377,-7342.22904860638,23.7981609951676,208.58315077352,-7318.43088761121,6441.36004470209,13158.2919617242,-611.071039486811,11271.7635663913,2497.59943481967,10660.6925269045,77069.8486433137,6237.87721019732,-7342.22904860638,11271.7635663913,2308.34269241237,3929.53451778495,71227.7381064903,17172.4455872806,-611.071039486811,16224.911157553,1558.60546921442,15613.8401180662,48108.7411491072,10252.0308357537,-7342.22904860638,16224.911157553,1369.34872680711,8882.68210894659,42266.6306122838,29067.5588069036,-611.071039486811,26344.614131417,3334.01571497343,25733.5430919301,102902.291944124,22147.1440553767,-7342.22904860638,26344.614131417,3144.75897256613,19002.3850828106,97060.1814073002,16833.3344620537,-611.071039486811,14559.5597624413,2884.8457390992,13948.4887229544,88962.6118852626,9912.91971052677,-7342.22904860638,14559.5597624413,2695.5889966919,7217.33071383487,83120.5013484392,0.267,0.031,0,0,1,1,0.937,0.895,1,0.987,0.882,0.878,1,1,1,1,0,1,0,1
1022,111,114,114,69,"Waupaca County","Wisconsin",55,135,55135,51952,67.9,52410,68.5,50916,154,258,194,6,1307,425,457,26447,25963,2914,3208,3424,3445,2350,5549,6435,8604,7019,4536,3182,1744,43.4,42.6,44.2,21387,2.37,2845,3138,4265,7255,654,1152,14274,2.88,25396,4009,16160,5227,1145,188,141514,139767,765.17,1031,196,142570,147515,2.10799487,"Waupaca",8,3,2,176,53.72032037,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",1,"Green Bay","WPSC","WISCONSIN PUBLIC SERVICE CORPORATION",6690,9748.436843,1609.078781,"1/9/19 0:00","X","P.O. Box 19003"," ","WI","54307-9003","800-450-7260","https://www.wisconsinpublicservice.com",2589566.461,"Investor-Owned","Wisconsin Public Service Corporation",6690,-74.4049408975815,-819.15586448252,-208.199658512476,-617.132417662191,17.7224646249924,391.210294524722,-599.409953037199,11897.7468948097,-7127.24440861146,-7392.0851207777,17.7224646249924,247.118247541248,-7374.3626561527,7502.87003045934,10073.1271539532,-617.132417662189,8743.29686165634,1946.96270995907,8126.16444399415,59311.0717211478,3154.08240385424,-7392.0851207777,8743.29686165634,1802.8706629756,1351.21174087864,54916.1948567975,13045.9123593863,-617.132417662191,12440.4922446612,1222.5525323872,11823.359826999,37294.8879683656,6126.86760928727,-7392.0851207777,12440.4922446612,1078.46048540373,5048.40712388354,32900.0111040153,21668.9657325362,-617.132417662189,19758.9226457684,2527.17550442997,19141.7902281062,77068.0459745329,14749.9209824372,-7392.0851207777,19758.9226457684,2383.08345744649,12366.8375249907,72673.1691101826,13134.0074497456,-617.132417662191,11380.5174398789,2370.62242752892,10763.3850222167,72274.5321120078,6214.96269964664,-7392.0851207777,11380.5174398789,2226.53038054544,3988.4323191012,67879.6552476574,0.25,0.04,0,0,1,1,0.881,0.874,1,0.975,0.869,0.692,1,1,1,1,0,1,0,1
1023,111,114,114,69,"Waupaca County","Wisconsin",55,135,55135,51952,67.9,52410,68.5,50916,154,258,194,6,1307,425,457,26447,25963,2914,3208,3424,3445,2350,5549,6435,8604,7019,4536,3182,1744,43.4,42.6,44.2,21387,2.37,2845,3138,4265,7255,654,1152,14274,2.88,25396,4009,16160,5227,1145,188,141514,139767,765.17,1031,196,142570,147515,2.10799487,"Waupaca",8,3,2,176,265.2453746,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",10,"Superior","WEP","WISCONSIN ELECTRIC POWER COMPANY",6630,6535.682729,1246.223422,"12/19/19 0:00","X"," ","2915 Hill Avenue","WI","54880","414-221-2345","https://www.we-energies.com",2005606.199,"Investor-Owned","Wisconsin Electric Power Company",6630,-74.4049408975815,-819.15586448252,-597.644308653507,-610.733659776151,-5.33261905314066,18.4219701757852,-616.066278829292,584.925267244922,-7465.34169902565,-7335.40561705177,-5.33261905314066,-124.603462920737,-7340.73823610491,-3810.20055912215,7485.06420972936,-610.73365977615,6303.62425189158,1792.17361761393,5692.89059211543,55396.9077217021,617.366819357212,-7335.40561705177,6303.62425189158,1649.1481845174,-1031.7813651602,51001.781895335,10480.2261961554,-610.733659776151,9887.88679783534,1203.07305809625,9277.15313805919,37006.0067546218,3612.5288057833,-7335.40561705177,9887.88679783534,1060.04762499973,2552.48118078357,32610.8809282548,26293.6275077421,-610.73365977615,24396.765862106,2507.59530541225,23786.0322023299,77081.9630119326,19425.93011737,-7335.40561705177,24396.765862106,2364.56987231573,17061.3602450543,72686.8371855655,10580.1889644236,-610.733659776151,9466.32621329785,1724.59641090187,8855.5925535217,53133.0191345278,3712.49157405142,-7335.40561705177,9466.32621329785,1581.57097780534,2130.92059624607,48737.8933081607,0.001,0.001,0,0,1,1,0.869,0.822,0.933,0.898,0.495,0.145,1,1,1,1,0,1,0,0.988
1024,111,114,114,69,"Waupaca County","Wisconsin",55,135,55135,51952,67.9,52410,68.5,50916,154,258,194,6,1307,425,457,26447,25963,2914,3208,3424,3445,2350,5549,6435,8604,7019,4536,3182,1744,43.4,42.6,44.2,21387,2.37,2845,3138,4265,7255,654,1152,14274,2.88,25396,4009,16160,5227,1145,188,141514,139767,765.17,1031,196,142570,147515,2.10799487,"Waupaca",8,3,2,176,163.3680057,-1,"",0,"","",0,0,"","","","","","","","","12/30/1899 12:00:00 AM","",0,"",-1,"",0,"","",0,0,NA,"","","","","","","","12/30/1899 12:00:00 AM","",0,"",11,"Madison","WPL","WISCONSIN POWER & LIGHT COMPANY",6680,9364.004994,4254.18622,"12/21/20 0:00","X"," ","4902 North Biltmore Lane","WI","53718","608-458-3311","https://www.alliantenergy.com",6846462.76,"Investor-Owned","Wisconsin Power & Light Company",6680,-74.4049408975815,-819.15586448252,-398.163111488062,-633.537303389085,-15.4457072315145,250.819899132538,-648.983010620599,7698.4916100948,-7244.43558288444,-7337.76664514225,-15.4457072315145,108.776769489323,-7353.21235237377,3303.11682171098,9550.98388734221,-633.537303389085,8287.53746495044,1896.98372578085,7654.00016156136,58645.9182832734,2704.71141594583,-7337.76664514225,8287.53746495044,1754.94059613763,949.770819808192,54250.5434948896,12499.4125370118,-633.537303389085,11929.214007719,1203.73583268191,11295.6767043299,37221.4222296509,5653.1400656154,-7337.76664514225,11929.214007719,1061.69270303869,4591.44736257671,32826.047441267,22580.2233620478,-633.537303389085,20721.3867739387,2492.37389149821,20087.8494705496,77096.5861512522,15733.9508906514,-7337.76664514225,20721.3867739387,2350.330761855,13383.6201287964,72701.2113628683,12829.3294244928,-633.537303389085,11188.0162631778,2274.850464704,10554.4789597888,70319.8033592489,5983.05695309637,-7337.76664514225,11188.0162631778,2132.80733506079,3850.24961803559,65924.428570865,0.111,0.017,0,0,1,1,0.886,0.883,1,0.945,0.848,0.577,1,1,1,1,0,1,0,1
