OBJECTID,FID_JB0086A1A31DA42D7B56B97D9B2,FID_JEFCBEFE5C6A647709062AA2A2B,FID_J2228895286724B00AEE6D344B7,FID_J3563A33A1E624D4E8E67AE8A5E,FID_J222D1330BBCF4662AB151AF296,Zone,Count_,Area in Square Miles,FID_JC691A5DE512F41389BD7E7BF18,price region,Count_,Area in Square Miles,FID_WI_MUNI_UTILITY_BOUNDARIES_,CODE,COLOR,UTIL_LAB,Util_Type,PSC_ID,AREA,PERIMETER,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB,DATA_DATE,GIS_DATA,Shape_Leng,LABEL,FID_WI_IOU_UTILITY_BOUNDARIES_W,CITY,CODE,UTIL_LAB,PSC_ID,AREA,PERIMETER,DATA_DATE,GIS_DATA,ADDRESS_1,ADDRESS_2,STATE,ZIP,PHONE,WEB,Shape_Leng,UTIL_TYPE,LABEL,FID_COOP_UTILITY_BOUNDARIES_COO,CODE,COLOR,UTIL_LAB,Util_Type,PSC_ID,AREA,PERIMETER,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB,DATA_DATE,GIS_DATA,Shape_Leng,LABEL,FID_WI_NATURAL_GAS_UTILITY_BOUN,Util_Name,Util_ID,Sq_Mi,Shape_Leng,Shape_Le_1,Shape_Le_2,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,PHONE,WEB
971,436,139,11,11,5,5,4,54.91256426,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,11,C-04,83,CENTRAL WISCONSIN ELECTRIC COOPERATIVE,Cooperative,1030,800.6172719,209.0454614,PO Box 100,10401 Lystul Road,Rosholt,WI,54473-0100,715-677-2211,https://www.cwecoop.com,1/27/10 0:00, ,336426.7319,Central Wisconsin Electric Cooperative,10,Wisconsin Public Service Corporation,6690,8924.5,3698331.265,3698331.27,3685394.539,P.O. Box 19003,P.O. Box 19003,Green Bay,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com
972,437,140,11,11,5,5,4,32.63477338,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,2,C-16,83,PRICE ELECTRIC COOPERATIVE,Cooperative,4874,1807.612179,300.5748382,PO Box 110,508 N Lake Avenue,Phillips,WI,54555-0110,715-339-2155,https://www.price-electric.com,7/15/09 0:00,X,483729.2798,Price Electric Cooperative,5,Northern States Power Company - Wisconsin,4220,3077.7,2321916.139,2321916.138,2316705.328, ,1414 West Hamilton Avenue,Eau Claire,WI,54701,715-839-2625,https://www.xcelenergy.com
973,438,140,11,11,5,5,4,13.54710831,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,4,C-22,83,TAYLOR ELECTRIC COOPERATIVE,Cooperative,5838,620.8653908,153.9796177, ,N1831 STH 13,Medford,WI,54451-9208,715-678-2411,https://www.taylorelectric.org,12/7/12 0:00,X,247806.6695,Taylor Electric Cooperative,5,Northern States Power Company - Wisconsin,4220,3077.7,2321916.139,2321916.138,2316705.328, ,1414 West Hamilton Avenue,Eau Claire,WI,54701,715-839-2625,https://www.xcelenergy.com
974,438,140,11,11,5,5,4,0.07575542,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,4,C-22,83,TAYLOR ELECTRIC COOPERATIVE,Cooperative,5838,620.8653908,153.9796177, ,N1831 STH 13,Medford,WI,54451-9208,715-678-2411,https://www.taylorelectric.org,12/7/12 0:00,X,247806.6695,Taylor Electric Cooperative,10,Wisconsin Public Service Corporation,6690,8924.5,3698331.265,3698331.27,3685394.539,P.O. Box 19003,P.O. Box 19003,Green Bay,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com
975,438,140,11,11,5,5,4,86.60449685,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,4,C-22,83,TAYLOR ELECTRIC COOPERATIVE,Cooperative,5838,620.8653908,153.9796177, ,N1831 STH 13,Medford,WI,54451-9208,715-678-2411,https://www.taylorelectric.org,12/7/12 0:00,X,247806.6695,Taylor Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
976,439,140,11,11,5,5,4,242.5438061,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,10,C-06,83,CLARK ELECTRIC COOPERATIVE,Cooperative,1144,1225.566137,375.4412319,PO Box 190,124 N Main Street,Greenwood,WI,54437-0190,715-267-6188,https://www.cecoop.com,7/13/09 0:00, ,604215.3023,Clark Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
977,440,140,11,11,5,5,4,0.8970219,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,23,C-11,83,JUMP RIVER ELECTRIC COOPERATIVE,Cooperative,2777,1140.657743,424.4593765,PO Box 99,1102 W 9th Street N,Ladysmith,WI,54848-0099,715-532-5524,https://www.jrec.net/,8/13/09 0:00, ,683102.517,Jump River Electric Cooperative,5,Northern States Power Company - Wisconsin,4220,3077.7,2321916.139,2321916.138,2316705.328, ,1414 West Hamilton Avenue,Eau Claire,WI,54701,715-839-2625,https://www.xcelenergy.com
978,441,141,11,11,5,5,4,0.00333992,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,10,C-06,83,CLARK ELECTRIC COOPERATIVE,Cooperative,1144,1225.566137,375.4412319,PO Box 190,124 N Main Street,Greenwood,WI,54437-0190,715-267-6188,https://www.cecoop.com,7/13/09 0:00, ,604215.3023,Clark Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
979,442,141,11,11,5,5,4,11.94867019,3,2,176,17110.03886,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,11,C-04,83,CENTRAL WISCONSIN ELECTRIC COOPERATIVE,Cooperative,1030,800.6172719,209.0454614,PO Box 100,10401 Lystul Road,Rosholt,WI,54473-0100,715-677-2211,https://www.cwecoop.com,1/27/10 0:00, ,336426.7319,Central Wisconsin Electric Cooperative,10,Wisconsin Public Service Corporation,6690,8924.5,3698331.265,3698331.27,3685394.539,P.O. Box 19003,P.O. Box 19003,Green Bay,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com
980,443,142,12,12,5,5,4,0.00121043,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,5,C-05,83,CHIPPEWA VALLEY ELECTRIC COOPERATIVE,Cooperative,1127,762.4427101,227.8805556,PO Box 575,317 S 8th Street,Cornell,WI,54732-0575,715-239-6800,https://www.cvecoop.com,7/13/09 0:00, ,366738.9383,Chippewa Valley Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
981,444,142,12,12,5,5,4,21.70653997,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,10,C-06,83,CLARK ELECTRIC COOPERATIVE,Cooperative,1144,1225.566137,375.4412319,PO Box 190,124 N Main Street,Greenwood,WI,54437-0190,715-267-6188,https://www.cecoop.com,7/13/09 0:00, ,604215.3023,Clark Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
982,445,142,12,12,5,5,4,8.63320794,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,14,C-10,83,JACKSON ELECTRIC COOPERATIVE,Cooperative,2718,639.5737572,378.0519811,PO Box 546,N6868 CTH F,Black River Falls,WI,54615-0546,715-284-5385,https://www.jackelec.com,7/24/09 0:00, ,608416.9044,Jackson Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
983,447,144,14,14,6,6,9,0.00529561,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,1,Green Bay,WPSC,WISCONSIN PUBLIC SERVICE CORPORATION,6690,9748.436843,1609.078781,1/9/19 0:00,X,P.O. Box 19003, ,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com,2589566.461,Investor-Owned,Wisconsin Public Service Corporation,8,C-13,83,OCONTO ELECTRIC COOPERATIVE,Cooperative,4348,601.1650243,280.1213663,PO Box 168,7479 REA Road,Oconto Falls,WI,54154-0168,920-846-2816,https://www.ocontoelectric.com,7/15/09 0:00,X,450812.5418,Oconto Electric Cooperative,10,Wisconsin Public Service Corporation,6690,8924.5,3698331.265,3698331.27,3685394.539,P.O. Box 19003,P.O. Box 19003,Green Bay,WI,54307-9003,800-450-7260,https://www.wisconsinpublicservice.com
984,448,150,16,16,7,7,10,82.37450219,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,6,C-21,83,ST CROIX ELECTRIC COOPERATIVE,Cooperative,5195,697.9765553,158.8337599, ,1925 Ridgeway Street,Hammond,WI,54015-5038,800-924-3407,https://www.scecnet.net,12/5/12 0:00,X,255618.6698,St Croix Electric Cooperative,4,Midwest Natural Gas Incorporated,3670,1117.2,804431.9023,804431.9036,804358.018, ,3600 State Highway 157,La Crosse,WI,54601,608-781-1011,https://www.midwestnaturalgas.com
985,448,150,16,16,7,7,10,79.03552841,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,6,C-21,83,ST CROIX ELECTRIC COOPERATIVE,Cooperative,5195,697.9765553,158.8337599, ,1925 Ridgeway Street,Hammond,WI,54015-5038,800-924-3407,https://www.scecnet.net,12/5/12 0:00,X,255618.6698,St Croix Electric Cooperative,5,Northern States Power Company - Wisconsin,4220,3077.7,2321916.139,2321916.138,2316705.328, ,1414 West Hamilton Avenue,Eau Claire,WI,54701,715-839-2625,https://www.xcelenergy.com
986,448,150,16,16,7,7,10,30.23342757,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,6,C-21,83,ST CROIX ELECTRIC COOPERATIVE,Cooperative,5195,697.9765553,158.8337599, ,1925 Ridgeway Street,Hammond,WI,54015-5038,800-924-3407,https://www.scecnet.net,12/5/12 0:00,X,255618.6698,St Croix Electric Cooperative,6,St Croix Valley Natural Gas Company,5230,140.3,110437.3866,110437.3865,110437.3866, ,415 South 2nd Street,River Falls,WI,54022,715-425-6177,https://www.stcroixgas.com
987,448,150,16,16,7,7,10,173.6421122,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,6,C-21,83,ST CROIX ELECTRIC COOPERATIVE,Cooperative,5195,697.9765553,158.8337599, ,1925 Ridgeway Street,Hammond,WI,54015-5038,800-924-3407,https://www.scecnet.net,12/5/12 0:00,X,255618.6698,St Croix Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
988,450,150,16,16,7,7,10,20.98921321,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,9,C-14,83,PIERCE-PEPIN ELECTRIC COOPERATIVE SERVICES,Cooperative,4646,607.3642169,196.8380342,PO Box 420,W7725 USH 10,Ellsworth,WI,54011-0420,715-273-4355,https://www.piercepepin.com,8/10/09 0:00,X,316780.743,Pierce-Pepin Electric Cooperative Services,6,St Croix Valley Natural Gas Company,5230,140.3,110437.3866,110437.3865,110437.3866, ,415 South 2nd Street,River Falls,WI,54022,715-425-6177,https://www.stcroixgas.com
989,450,150,16,16,7,7,10,17.77050491,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,9,C-14,83,PIERCE-PEPIN ELECTRIC COOPERATIVE SERVICES,Cooperative,4646,607.3642169,196.8380342,PO Box 420,W7725 USH 10,Ellsworth,WI,54011-0420,715-273-4355,https://www.piercepepin.com,8/10/09 0:00,X,316780.743,Pierce-Pepin Electric Cooperative Services,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
990,451,150,16,16,7,7,10,17.0216365,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,19,C-15,83,POLK-BURNETT ELECTRIC COOPERATIVE,Cooperative,4747,1077.572583,889.8446821, ,1001 STH 35,Centuria,WI,54824-9020,715-646-2919,https://www.polkburnett.com,1/9/19 0:00,X,1432069.064,Polk-Burnett Electric Cooperative,4,Midwest Natural Gas Incorporated,3670,1117.2,804431.9023,804431.9036,804358.018, ,3600 State Highway 157,La Crosse,WI,54601,608-781-1011,https://www.midwestnaturalgas.com
991,451,150,16,16,7,7,10,7.76583651,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,19,C-15,83,POLK-BURNETT ELECTRIC COOPERATIVE,Cooperative,4747,1077.572583,889.8446821, ,1001 STH 35,Centuria,WI,54824-9020,715-646-2919,https://www.polkburnett.com,1/9/19 0:00,X,1432069.064,Polk-Burnett Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
992,452,151,16,16,7,7,10,0.03905791,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,15,C-12,83,OAKDALE ELECTRIC COOPERATIVE,Cooperative,4320,1361.977719,418.2959797,PO Box 128,489 N Oakwood Street,Oakdale,WI,54649-0128,608-372-4131,https://www.oakdalerec.com,7/15/09 0:00,X,673183.4715,Oakdale Electric Cooperative,3,Madison Gas and Electric Company,3270,1682.4,921033.0463,921033.0466,924343.2212,P.O. Box 1231,133 South Blair Street,Madison,WI,53788,800-245-1125,https://www.mge.com
993,453,151,16,16,7,7,10,2.89617545,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,16,C-23,83,VERNON ELECTRIC COOPERATIVE,Cooperative,6080,926.5649281,392.060786, ,110 Saugstad Road,Westby,WI,54667-8426,608-634-3121,https://www.vernonelectric.org,11/23/09 0:00,X,630961.9356,Vernon Electric Cooperative,3,Madison Gas and Electric Company,3270,1682.4,921033.0463,921033.0466,924343.2212,P.O. Box 1231,133 South Blair Street,Madison,WI,53788,800-245-1125,https://www.mge.com
994,453,151,16,16,7,7,10,0.00000061,2,1,416,21803.48907,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,11,Madison,WPL,WISCONSIN POWER & LIGHT COMPANY,6680,9364.004994,4254.18622,12/21/20 0:00,X, ,4902 North Biltmore Lane,WI,53718,608-458-3311,https://www.alliantenergy.com,6846462.76,Investor-Owned,Wisconsin Power & Light Company,16,C-23,83,VERNON ELECTRIC COOPERATIVE,Cooperative,6080,926.5649281,392.060786, ,110 Saugstad Road,Westby,WI,54667-8426,608-634-3121,https://www.vernonelectric.org,11/23/09 0:00,X,630961.9356,Vernon Electric Cooperative,9,Wisconsin Power and Light Company,6680,5173.4,2703682.586,2652397.567,2677955.5, ,4902 North Biltmore Lane,Madison,WI,53718,608-458-3311,https://www.alliantenergy.com
995,455,153,18,18,7,7,10,35.75578869,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,6,C-21,83,ST CROIX ELECTRIC COOPERATIVE,Cooperative,5195,697.9765553,158.8337599, ,1925 Ridgeway Street,Hammond,WI,54015-5038,800-924-3407,https://www.scecnet.net,12/5/12 0:00,X,255618.6698,St Croix Electric Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
996,456,153,18,18,7,7,10,62.64170438,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,7,C-07,83,DUNN ENERGY COOPERATIVE,Cooperative,1688,856.1823572,311.1502716,PO Box 220,N5725 600th Street,Menomonie,WI,54751-0220,715-232-6240,https://www.dunnenergy.com,2/17/15 0:00,X,500748.8242,Dunn Energy Cooperative,5,Northern States Power Company - Wisconsin,4220,3077.7,2321916.139,2321916.138,2316705.328, ,1414 West Hamilton Avenue,Eau Claire,WI,54701,715-839-2625,https://www.xcelenergy.com
997,456,153,18,18,7,7,10,87.44691565,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,7,C-07,83,DUNN ENERGY COOPERATIVE,Cooperative,1688,856.1823572,311.1502716,PO Box 220,N5725 600th Street,Menomonie,WI,54751-0220,715-232-6240,https://www.dunnenergy.com,2/17/15 0:00,X,500748.8242,Dunn Energy Cooperative,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
998,457,153,18,18,7,7,10,34.22672378,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,9,C-14,83,PIERCE-PEPIN ELECTRIC COOPERATIVE SERVICES,Cooperative,4646,607.3642169,196.8380342,PO Box 420,W7725 USH 10,Ellsworth,WI,54011-0420,715-273-4355,https://www.piercepepin.com,8/10/09 0:00,X,316780.743,Pierce-Pepin Electric Cooperative Services,5,Northern States Power Company - Wisconsin,4220,3077.7,2321916.139,2321916.138,2316705.328, ,1414 West Hamilton Avenue,Eau Claire,WI,54701,715-839-2625,https://www.xcelenergy.com
999,457,153,18,18,7,7,10,67.84677192,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,9,C-14,83,PIERCE-PEPIN ELECTRIC COOPERATIVE SERVICES,Cooperative,4646,607.3642169,196.8380342,PO Box 420,W7725 USH 10,Ellsworth,WI,54011-0420,715-273-4355,https://www.piercepepin.com,8/10/09 0:00,X,316780.743,Pierce-Pepin Electric Cooperative Services,11,Wisconsin Gas,6650,12280,6624806.846,6624806.849,6612823.903,P.O. Box 2046,231 West Michigan Street,Milwaukee,WI,53203,414-221-2345,https://www.we-energies.com
1000,458,153,18,18,7,7,10,5.51944355,4,3,160,17187.72266,-1,,0,,,0,0,,,,,,,,,12/30/1899 12:00:00 AM,,0,,9,Eau Claire,NSPW,NORTHERN STATES POWER COMPANY-WISCONSIN,4220,7182.970871,3865.523269,12/19/19 0:00,X, ,1414 West Hamilton Avenue,WI,54701,715-839-2625,https://www.xcelenergy.com,6220969.121,Investor-Owned,Northern States Power Company-Wisconsin,12,C-09,83,EAU CLAIRE ENERGY COOPERATIVE,Cooperative,1737,662.8634457,202.1058369,PO Box 368,8214 USH 12,Fall Creek,WI,54742-0368,888-832-1604,https://www.ecec.com/content/home.php,7/20/09 0:00,X,325258.4664,Eau Claire Energy Cooperative,4,Midwest Natural Gas Incorporated,3670,1117.2,804431.9023,804431.9036,804358.018, ,3600 State Highway 157,La Crosse,WI,54601,608-781-1011,https://www.midwestnaturalgas.com
